GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL,Actor1__model_time_in_ms,Actor1_release_harness_version,Actor1_release_model_version,Actor1_release_model_version_number,Actor1_request_id,Actor1_result_class1,Actor1_result_class2,Actor1_timing,Actor2__model_time_in_ms,Actor2_release_harness_version,Actor2_release_model_version,Actor2_release_model_version_number,Actor2_request_id,Actor2_result_class1,Actor2_result_class2,Actor2_timing
838789596,4/16/2019,201904,2019,2019.2904,FRA,FRANCE,FRA,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,1,160,160,16,4,-4,2,1,2,2.623906706,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,2.01904E+13,https://www.jpost.com/Breaking-News/Notre-Dames-artworks-to-be-transferred-to-Louvre-museum-587010,0,0.1,5ec427ae4cedfd0008830f07,4,6OX8T91KWMYB4R70,TRUE,1,0.102043152,0,0.1,5ec427ae4cedfd0008830f07,4,6OUQJXLRGISN7BE5,TRUE,1,0.080108643
838789597,4/16/2019,201904,2019,2019.2904,FRA,FRANCE,FRA,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,1,160,160,16,4,-4,2,1,2,2.623906706,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,2.01904E+13,https://www.jpost.com/Breaking-News/Notre-Dames-artworks-to-be-transferred-to-Louvre-museum-587010,1001,0.1,5ec427ae4cedfd0008830f07,4,3GHWTPQC2BS6ZERL,TRUE,1,1001.19257,0,0.1,5ec427ae4cedfd0008830f07,4,57GUWEY93H6K48SV,TRUE,1,0.07891655
838789598,4/16/2019,201904,2019,2019.2904,FRA,FRANCE,FRA,,,,,,,,LBY,LIBYA,LBY,,,,,,,,0,53,53,5,1,3.8,1,1,1,-6.919642857,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"Tripoli, Tarabulus, Libya",LY,LY61,19101,32.8925,13.18,-3178767,2.01904E+13,https://www.msn.com/en-us/news/world/yellow-vest-libya-protesters-say-france-backs-tripoli-assault/ar-BBVZCTf,0,0.1,5ec427ae4cedfd0008830f07,4,YXS453UQAO7VEKWF,TRUE,3,0.078678131,0,0.1,5ec427ae4cedfd0008830f07,4,Y0N45LFZ8R2UXI7B,TRUE,3,0.077009201
838789599,4/16/2019,201904,2019,2019.2904,FRA,FRANCE,FRA,,,,,,,,LBY,LIBYA,LBY,,,,,,,,0,53,53,5,1,3.8,1,1,1,-6.919642857,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"Tripoli, Tarabulus, Libya",LY,LY61,19101,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,19101,32.8925,13.18,-3178767,2.01904E+13,https://www.msn.com/en-us/news/world/yellow-vest-libya-protesters-say-france-backs-tripoli-assault/ar-BBVZCTf,1001,0.1,5ec427ae4cedfd0008830f07,4,75NR2WCDT4MQK0LZ,TRUE,3,1001.163483,0,0.1,5ec427ae4cedfd0008830f07,4,HKFCMNST3ZWBVYX0,TRUE,3,0.078439713
838789600,4/16/2019,201904,2019,2019.2904,FRA,FRANCE,FRA,,,,,,,,LBY,LIBYAN,LBY,,,,,,,,0,195,195,19,4,-10,1,1,1,-6.919642857,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"Tripoli, Tarabulus, Libya",LY,LY61,19101,32.8925,13.18,-3178767,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,2.01904E+13,https://www.msn.com/en-us/news/world/yellow-vest-libya-protesters-say-france-backs-tripoli-assault/ar-BBVZCTf,0,0.1,5ec427ae4cedfd0008830f07,4,PFE632RSWHG7UQJT,TRUE,2,0.079631805,0,0.1,5ec427ae4cedfd0008830f07,4,ZYFJKCV6B8HRAD4M,TRUE,2,0.076532364
838789601,4/16/2019,201904,2019,2019.2904,FRA,FRANCE,FRA,,,,,,,,LBY,LIBYAN,LBY,,,,,,,,0,195,195,19,4,-10,1,1,1,-6.919642857,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"World Health Organization, Al Qahirah, Egypt",EG,EG11,65350,30.0643,31.3481,11248568,4,"Tripoli, Tarabulus, Libya",LY,LY61,19101,32.8925,13.18,-3178767,2.01904E+13,https://www.msn.com/en-us/news/world/yellow-vest-libya-protesters-say-france-backs-tripoli-assault/ar-BBVZCTf,1001,0.1,5ec427ae4cedfd0008830f07,4,68ULAKN2OCQVM4B9,TRUE,2,1001.178741,0,0.1,5ec427ae4cedfd0008830f07,4,7UYRHBXVEACIOF39,TRUE,2,0.105619431
838789602,4/16/2019,201904,2019,2019.2904,FRA,FRANCE,FRA,,,,,,,,MIL,MILITARY,,,,,,MIL,,,0,1384,138,13,3,-7,9,2,9,-6.855813391,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,2.01904E+13,https://www.msn.com/en-us/news/world/yellow-vest-libya-protesters-say-france-backs-tripoli-assault/ar-BBVZCTf,1001,0.1,5ec427ae4cedfd0008830f07,4,69YV8Q3GS2EZNAJR,TRUE,2,1001.153708,0,0.1,5ec427ae4cedfd0008830f07,4,DF3NSOC70BRVLMQ5,TRUE,2,0.07891655
838789603,4/16/2019,201904,2019,2019.2904,FRA,FRANCE,FRA,,,,,,,,MIL,MILITARY,,,,,,MIL,,,0,1384,138,13,3,-7,2,1,2,-6.919642857,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"Tripoli, Tarabulus, Libya",LY,LY61,19101,32.8925,13.18,-3178767,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,2.01904E+13,https://www.msn.com/en-us/news/world/yellow-vest-libya-protesters-say-france-backs-tripoli-assault/ar-BBVZCTf,0,0.1,5ec427ae4cedfd0008830f07,4,0LY5T7AFVU491N6E,TRUE,2,0.078439713,0,0.1,5ec427ae4cedfd0008830f07,4,BL0RDIM4AV8ZTC9S,TRUE,2,0.079631805
838789604,4/16/2019,201904,2019,2019.2904,FRA,FRANCE,FRA,,,,,,,,MIL,MILITARY,,,,,,MIL,,,0,1384,138,13,3,-7,9,1,9,-6.345177665,4,"Tripoli, Tarabulus, Libya",LY,LY61,19101,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,19101,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,19101,32.8925,13.18,-3178767,2.01904E+13,https://news.yahoo.com/yellow-vest-libya-protesters-france-backs-tripoli-assault-144756341.html,1001,0.1,5ec427ae4cedfd0008830f07,4,1B5RY96J8LM7OEH0,TRUE,2,1001.199245,0,0.1,5ec427ae4cedfd0008830f07,4,UEN5FRXJ8GSK30W6,TRUE,2,0.102043152
838789605,4/16/2019,201904,2019,2019.2904,FRA,FRANCE,FRA,,,,,,,,OPP,THE OPPOSITION,,,,,,OPP,,,1,20,20,2,1,3,1,1,1,-2.551020408,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,2.01904E+13,https://economictimes.indiatimes.com/news/international/world-news/emmanuel-macron-presides-over-rare-unity-as-nation-grieves-notre-dame/articleshow/68909226.cms,0,0.1,5ec427ae4cedfd0008830f07,4,83V2KIM9NDEALC7G,TRUE,3,0.079154968,0,0.1,5ec427ae4cedfd0008830f07,4,NFOQLHS93VC8EK5I,TRUE,3,0.07891655
838789606,4/16/2019,201904,2019,2019.2904,FRA,FRANCE,FRA,,,,,,,,REL,BISHOP,,,,,,,,,1,43,43,4,1,2.8,2,1,2,-0.616438356,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,3,"Ogdensburg, New York, United States",US,USNY,NY089,44.6942,-75.4863,976759,3,"Ogdensburg, New York, United States",US,USNY,NY089,44.6942,-75.4863,976759,2.01904E+13,https://www.pressrepublican.com/news/local_news/sacred-treasure-lost/article_762a8370-930a-5396-8f20-a55bf2facf89.html,1001,0.1,5ec427ae4cedfd0008830f07,4,UNP590J6KOIYQRSG,TRUE,3,1001.140118,0,0.1,5ec427ae4cedfd0008830f07,4,THMUB2I3PC5FKXYD,TRUE,3,0.108242035
838789607,4/16/2019,201904,2019,2019.2904,FRA,FRANCE,FRA,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,46,46,4,1,7,1,1,1,-0.616438356,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,3,"Ogdensburg, New York, United States",US,USNY,NY089,44.6942,-75.4863,976759,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,2.01904E+13,https://www.pressrepublican.com/news/local_news/sacred-treasure-lost/article_762a8370-930a-5396-8f20-a55bf2facf89.html,0,0.1,5ec427ae4cedfd0008830f07,4,ONBYE6PF9AW0TUHQ,TRUE,3,0.077962875,0,0.1,5ec427ae4cedfd0008830f07,4,ZH3KQCYUE7L9JVSX,TRUE,4,0.078678131
838789608,4/16/2019,201904,2019,2019.2904,FRA,LORRAINE,FRA,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,51,51,5,1,3.4,2,1,2,0.18129079,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2.01904E+13,https://commercialobserver.com/2019/04/ddc-commissioner-lorraine-grillo-on-trying-to-turn-around-the-delay-plagued-agency/,0,0.1,5ec427ae4cedfd0008830f07,4,Q6DJE0AWGFVBYZPI,TRUE,0,0.08058548,1000,0.1,5ec427ae4cedfd0008830f07,4,C6M7W83B2JQ1IKX4,TRUE,4,1000.197887
838789611,4/16/2019,201904,2019,2019.2904,FRAGOV,FRANCE,FRA,,,,,GOV,,,FRA,FRANCE,FRA,,,,,,,,1,10,10,1,1,0,4,1,4,3.584012566,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,2.01904E+13,http://m.startribune.com/crown-of-thorns-among-treasures-saved-from-notre-dame/508642221/,0,0.1,5ec427ae4cedfd0008830f07,4,K2G4P9EAQX36HWZ1,TRUE,1,0.104904175,0,0.1,5ec427ae4cedfd0008830f07,4,ROK624DQ5A10FUJL,TRUE,1,0.07724762
838789612,4/16/2019,201904,2019,2019.2904,FRAGOV,FRENCH,FRA,,,,,GOV,,,GOV,PRESIDENT,,,,,,GOV,,,1,51,51,5,1,3.4,6,1,6,-0.823045267,1,France,FR,FR,,46,2,FR,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,2.01904E+13,https://www.bignewsnetwork.com/news/260514765/notre-dame-fire-pope-francis-pm-modi-express-solidarity-with-france,0,0.1,5ec427ae4cedfd0008830f07,4,FJCRPY6UB0NODHWT,TRUE,3,0.078439713,0,0.1,5ec427ae4cedfd0008830f07,4,564LBAZ2RG7WM9QY,FALSE,3,0.078678131
838789613,4/16/2019,201904,2019,2019.2904,FRAGOV,FRENCH,FRA,,,,,GOV,,,GOV,GOVERNMENT,,,,,,GOV,,,0,51,51,5,1,3.4,2,1,2,-6.056338028,1,France,FR,FR,,46,2,FR,1,Italy,IT,IT,,42.833333,12.833333,IT,1,France,FR,FR,,46,2,FR,2.01904E+13,https://www.dailymail.co.uk/news/article-6928407/amp/Libyan-PM-warns-800-000-migrants-arrive-Europe-instability-country-continues.html,0,0.1,5ec427ae4cedfd0008830f07,4,I0N5XLE2ASY96V3M,TRUE,3,0.07557869,0,0.1,5ec427ae4cedfd0008830f07,4,J3HEK9QLIDF2AZG4,TRUE,3,0.127315521
838789614,4/16/2019,201904,2019,2019.2904,FRAGOV,FRANCE,FRA,,,,,GOV,,,GRC,GREECE,GRC,,,,,,,,0,10,10,1,1,0,2,1,2,-0.65892689,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"Athens, AttikíR, Greece",GR,GR35,16716,37.9833,23.7333,-814876,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,2.01904E+13,https://www.msn.com/en-us/news/world/the-latest-greece-offers-help-with-notre-dame-restoration/ar-BBVYVZI,0,0.1,5ec427ae4cedfd0008830f07,4,3HS7FGO1MTNWLAPY,TRUE,2,0.082492828,1000,0.1,5ec427ae4cedfd0008830f07,4,9FTVI78W03PZJGBE,TRUE,2,1000.411034
838789615,4/16/2019,201904,2019,2019.2904,FRAGOV,PARIS,FRA,,,,,GOV,,,POLGOV,DONALD TUSK,POL,,,,,GOV,,,0,22,22,2,1,3.2,2,1,2,-0.58685446,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,2.01904E+13,https://www.archdaily.com/915237/the-notre-dame-cathedral-fire-what-happened-and-what-happens-next,0,0.1,5ec427ae4cedfd0008830f07,4,MH2BVD5CNTLF1I8S,TRUE,3,0.080108643,0,0.1,5ec427ae4cedfd0008830f07,4,175INPDVW8SXELGU,TRUE,3,0.110387802
838789616,4/16/2019,201904,2019,2019.2904,FRAGOV,PARIS,FRA,,,,,GOV,,,POLGOV,DONALD TUSK,POL,,,,,GOV,,,0,22,22,2,1,3.2,2,1,2,-0.58685446,1,Brazil,BR,BR,,-10,-55,BR,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,2.01904E+13,https://www.archdaily.com/915237/the-notre-dame-cathedral-fire-what-happened-and-what-happens-next,0,0.1,5ec427ae4cedfd0008830f07,4,M5O2JLI7F6UYG94B,TRUE,3,0.078439713,0,0.1,5ec427ae4cedfd0008830f07,4,RY8UOLZ6A5JESIQD,TRUE,3,0.080347061
838789617,4/16/2019,201904,2019,2019.2904,FRALEG,FRANCE,FRA,,,,,LEG,,,CHRCTH,CATHOLIC,,,,CHR,CTH,,,,0,190,190,19,4,-10,7,1,7,-4.621848739,4,"Saint Sulpice, RhôAlpes, France",FR,FRB9,16333,45.567,5.84534,-1468589,4,"Saint Sulpice, RhôAlpes, France",FR,FRB9,16333,45.567,5.84534,-1468589,4,"Saint Sulpice, RhôAlpes, France",FR,FRB9,16333,45.567,5.84534,-1468589,2.01904E+13,https://freedomoutpost.com/notre-dame-cathedral-inferno-intentionally-set/,0,0.1,5ec427ae4cedfd0008830f07,4,LREIQCNH7P8WJX41,TRUE,2,0.078439713,0,0.1,5ec427ae4cedfd0008830f07,4,Q0SL421ZUIFORX9Y,TRUE,2,0.078678131
838789618,4/16/2019,201904,2019,2019.2904,FRAMED,FRANCE,FRA,,,,,MED,,,FRA,FRENCH,FRA,,,,,,,,1,13,13,1,1,0.4,2,1,2,-4.621848739,4,"Saint-Sulpice, RhôAlpes, France",FR,FRB9,16333,45.567,5.84534,-1468589,4,"Saint-Sulpice, RhôAlpes, France",FR,FRB9,16333,45.567,5.84534,-1468589,4,"Saint-Sulpice, RhôAlpes, France",FR,FRB9,16333,45.567,5.84534,-1468589,2.01904E+13,https://freedomoutpost.com/notre-dame-cathedral-inferno-intentionally-set/,0,0.1,5ec427ae4cedfd0008830f07,4,T35G8BDZAHUXCJOK,TRUE,3,0.081300735,0,0.1,5ec427ae4cedfd0008830f07,4,MYF9LI2OEDQ3VSZH,TRUE,3,0.081777573
838789634,4/16/2019,201904,2019,2019.2904,GBR,GLASGOW,GBR,,,,,,,,BUS,JUMBO JET,,,,,,BUS,,,1,51,51,5,1,3.4,10,1,10,3.773584906,4,"Glasgow, Glasgow City, United Kingdom",UK,UKV2,40176,55.8333,-4.25,-2597039,4,"Glasgow, Glasgow City, United Kingdom",UK,UKV2,40176,55.8333,-4.25,-2597039,4,"Glasgow, Glasgow City, United Kingdom",UK,UKV2,40176,55.8333,-4.25,-2597039,2.01904E+13,https://www.eveningtimes.co.uk/news/17577268.emirates-a380-leaves-dubai-for-glasgow-track-it-live/,0,0.1,5ec427ae4cedfd0008830f07,4,LMT9KE6CB32SAY1H,TRUE,0,0.079870224,0,0.1,5ec427ae4cedfd0008830f07,4,MWIDLUK9N07JCV82,TRUE,0,0.089406967
838789635,4/16/2019,201904,2019,2019.2904,GBR,UNITED KINGDOM,GBR,,,,,,,,CAN,CANADA,CAN,,,,,,,,1,43,43,4,1,2.8,6,1,6,1.915322581,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"Sussex, New Brunswick, Canada",CA,CA04,12601,45.7167,-65.5167,-574388,4,"Sussex, New Brunswick, Canada",CA,CA04,12601,45.7167,-65.5167,-574388,2.01904E+13,https://infotel.ca/newsitem/diana-alice-elizabeth-britons-bet-on-new-royal-baby-name/it61400,1001,0.1,5ec427ae4cedfd0008830f07,4,7X6ONJMZGS43WPFV,TRUE,0,1001.091003,0,0.1,5ec427ae4cedfd0008830f07,4,EK7NLDQCGRMT0269,TRUE,0,0.080108643
838789636,4/16/2019,201904,2019,2019.2904,GBR,LONDON,GBR,,,,,,,,CAN,CANADA,CAN,,,,,,,,1,43,43,4,1,2.8,2,1,2,1.915322581,4,"Sussex, New Brunswick, Canada",CA,CA04,12601,45.7167,-65.5167,-574388,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,2.01904E+13,https://infotel.ca/newsitem/diana-alice-elizabeth-britons-bet-on-new-royal-baby-name/it61400,0,0.1,5ec427ae4cedfd0008830f07,4,8PHMG61ZQVAETUKL,TRUE,0,0.082015991,0,0.1,5ec427ae4cedfd0008830f07,4,7KF3CJZYIHESO2QD,TRUE,0,0.080108643
838789637,4/16/2019,201904,2019,2019.2904,GBR,UNITED KINGDOM,GBR,,,,,,,,DEU,GERMANY,DEU,,,,,,,,0,42,42,4,1,1.9,2,1,2,3.565062389,4,"Sussex, East Sussex, United Kingdom",UK,UKE2,40137,50.9167,-0.083333,-2609142,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,2.01904E+13,https://www.msn.com/en-us/lifestyle/lifestyle-buzz/charles-and-camillas-tour-dates-may-hint-at-royal-babys-arrival/ar-BBVZAsP,0,0.1,5ec427ae4cedfd0008830f07,4,Z73K80LJTV2PNGUE,TRUE,0,0.112056732,0,0.1,5ec427ae4cedfd0008830f07,4,KQI7D13VFOBJR6NY,TRUE,0,0.079870224
838789638,4/16/2019,201904,2019,2019.2904,GBR,CARDIFF,GBR,,,,,,,,EDU,UNIVERSITY,,,,,,EDU,,,1,57,57,5,1,8,10,1,10,6.989247312,4,"Jalandhar, Punjab, India",IN,IN23,17829,31.3256,75.5792,-2098769,4,"Jalandhar, Punjab, India",IN,IN23,17829,31.3256,75.5792,-2098769,4,"Jalandhar, Punjab, India",IN,IN23,17829,31.3256,75.5792,-2098769,2.01904E+13,http://indiaeducationdiary.in/cardiff-metropolitan-university-uk-signs-mou-lpu/,0,0.1,5ec427ae4cedfd0008830f07,4,89WUMQ0TS5LXJNYB,FALSE,0,0.079154968,0,0.1,5ec427ae4cedfd0008830f07,4,1MEVDCLJFSG0WKON,FALSE,0,0.077962875
838789639,4/16/2019,201904,2019,2019.2904,GBR,LIVERPOOL,GBR,,,,,,,,ESP,SPAIN,ESP,,,,,,,,1,84,84,8,2,7,4,1,4,0.421940928,4,"Leipzig, Sachsen, Germany",GM,GM13,40699,51.3,12.3333,-1817680,4,"Leipzig, Sachsen, Germany",GM,GM13,40699,51.3,12.3333,-1817680,4,"Leipzig, Sachsen, Germany",GM,GM13,40699,51.3,12.3333,-1817680,2.01904E+13,https://www.liverpoolfc.com/news/media-watch/346158-liverpool-fc-transfers-julian-brandt,0,0.1,5ec427ae4cedfd0008830f07,4,KLC6BOAPX5T3DSEQ,TRUE,0,0.074863434,1001,0.1,5ec427ae4cedfd0008830f07,4,56HCVZOR82ANFLTU,TRUE,0,1001.172543
838789640,4/16/2019,201904,2019,2019.2904,GBR,UNITED KINGDOM,GBR,,,,,,,,FRA,FRENCH,FRA,,,,,,,,1,12,12,1,1,-0.4,2,1,2,-0.529100529,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,2.01904E+13,https://lowvelder.co.za/afp/718571/pillars-of-earth-author-follett-mourns-notre-dame/,0,0.1,5ec427ae4cedfd0008830f07,4,CY6FX4LZ80AKRJM9,TRUE,2,0.087738037,0,0.1,5ec427ae4cedfd0008830f07,4,SC6Q8N2LKRBIEVOZ,TRUE,2,0.079154968
838789641,4/16/2019,201904,2019,2019.2904,GBR,UNITED KINGDOM,GBR,,,,,,,,FRA,FRENCH,FRA,,,,,,,,1,12,12,1,1,-0.4,2,1,2,-0.529100529,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,2.01904E+13,https://lowvelder.co.za/afp/718571/pillars-of-earth-author-follett-mourns-notre-dame/,1001,0.1,5ec427ae4cedfd0008830f07,4,2PT4UQ0IADYNFMKZ,TRUE,2,1001.169443,1001,0.1,5ec427ae4cedfd0008830f07,4,B7HRTSEIP3194KZ0,TRUE,2,1001.195908
838789642,4/16/2019,201904,2019,2019.2904,GBR,UNITED KINGDOM,GBR,,,,,,,,GBRELI,UNITED KINGDOM,GBR,,,,,ELI,,,0,100,100,10,3,-5,2,1,2,-1.554907677,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,2.01904E+13,https://www.yakimaherald.com/news/world_news/uk-government-opposition-cling-to-hope-of-brexit-compromise/article_73fc6d4f-a0e5-52f4-aab5-bcd57292339d.html,1000,0.1,5ec427ae4cedfd0008830f07,4,YD1G3I2U9WR6T5HS,TRUE,2,1000.271082,0,0.1,5ec427ae4cedfd0008830f07,4,UBY3OCIL1HK7JV0F,TRUE,2,0.07557869
838789643,4/16/2019,201904,2019,2019.2904,GBR,UNITED KINGDOM,GBR,,,,,,,,IGOEUREEC,THE EU,EUR,EEC,,,,IGO,,,0,43,43,4,1,2.8,6,1,6,-5.029585799,4,"Wigan, Wigan, United Kingdom",UK,UKP7,40121,53.5333,-2.61667,-2611722,4,"Wigan, Wigan, United Kingdom",UK,UKP7,40121,53.5333,-2.61667,-2611722,4,"Wigan, Wigan, United Kingdom",UK,UKP7,40121,53.5333,-2.61667,-2611722,2.01904E+13,https://www.wigantoday.net/news/politics/cash-strapped-wigan-council-managed-to-cut-its-debts-by-12m-in-a-year-1-9715514,0,0.1,5ec427ae4cedfd0008830f07,4,81KQAY7ELU2BZRMF,TRUE,3,0.07557869,0,0.1,5ec427ae4cedfd0008830f07,4,WD2ELVOIYNXZMK3T,TRUE,3,0.083684921
838789644,4/16/2019,201904,2019,2019.2904,GBR,BRITISH,GBR,,,,,,,,JPN,JAPAN,JPN,,,,,,,,1,60,60,6,2,6,2,1,2,1.094890511,4,"Tokio, Tokyo, Japan",JA,JA40,36340,35.685,139.751,-246227,4,"Tokio, Tokyo, Japan",JA,JA40,36340,35.685,139.751,-246227,4,"Tokio, Tokyo, Japan",JA,JA40,36340,35.685,139.751,-246227,2.01904E+13,https://www.insuranceage.co.uk/people/3953061/tokio-marine-kilns-blundell-joins-biba,0,0.1,5ec427ae4cedfd0008830f07,4,2EPHX3KCN0DR4VGZ,FALSE,0,0.069618225,0,0.1,5ec427ae4cedfd0008830f07,4,ONAUI19K3VTYW48S,FALSE,0,0.07891655
838789645,4/16/2019,201904,2019,2019.2904,GBR,LONDON,GBR,,,,,,,,LEG,PARLIAMENT,,,,,,LEG,,,1,12,12,1,1,-0.4,8,1,8,-0.184842884,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,2.01904E+13,http://www.xinhuanet.com/english/2019-04/16/c_137982554.htm,1001,0.1,5ec427ae4cedfd0008830f07,4,QO1T3LG94WY7CPUB,TRUE,2,1001.163483,0,0.1,5ec427ae4cedfd0008830f07,4,KZ71C6930WURQMNF,TRUE,2,0.082015991
838789646,4/16/2019,201904,2019,2019.2904,GBR,UNITED KINGDOM,GBR,,,,,,,,MED,TELEVISION,,,,,,MED,,,1,193,193,19,4,-10,1,1,1,-0.529100529,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,2.01904E+13,https://lowvelder.co.za/afp/718571/pillars-of-earth-author-follett-mourns-notre-dame/,0,0.1,5ec427ae4cedfd0008830f07,4,95GERWJ0SXYN6UCP,TRUE,2,0.077724457,0,0.1,5ec427ae4cedfd0008830f07,4,I0EL83QKMAT1B5JZ,TRUE,2,0.07891655
